"","cancion_nombre","cancion_popularidad","cancion_artista","cancion_artista_completo","cancion_album","cancion_numero","pais_nombre","feature_bailabilidad","feature_energia","feature_clave","feature_fuerza","feature_modo","feature_hablado","feature_acustico","feature_instrumental","feature_en_vivo","feature_positividad","feature_tempo","feature_duracion_ms","feature_tiempo_compas","album_fecha"
"844","Puntos Suspensivos",79,"Piso 21","Piso 21","Ubuntu",41,"Argentina",0.823,0.731,11,-3.399,0,0.103,0.175,0,0.131,0.952,152.024,186316,4,"2018-05-11"
"845","Me Voy",72,"Rombai","Rombai","Me Voy",42,"Argentina",0.531,0.752,9,-3.33,0,0.2,0.214,0,0.145,0.884,192.443,177787,4,"2018-09-28"
"846","Adictiva",84,"Daddy Yankee","Daddy Yankee feat. Anuel Aa","Adictiva",43,"Argentina",0.788,0.771,4,-3.206,0,0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"2018-11-09"
"847","Créeme",70,"Karol G","Karol G feat. Maluma","OCEAN",44,"Argentina",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"848","I Don't Care (with Justin Bieber)",98,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",45,"Argentina",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"849","Punto G",72,"Karol G","Karol G","OCEAN",46,"Argentina",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"850","Baby",82,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",47,"Argentina",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"851","Date La Vuelta",83,"Luis Fonsi","Luis Fonsi feat. Sebastian Yatra feat. Nicky Jam","Date La Vuelta",48,"Argentina",0.747,0.825,6,-2.903,1,0.0566,0.0487,0,0.107,0.866,94.006,219773,4,"2019-04-24"
"852","Aullando",86,"Wisin & Yandel","Wisin & Yandel feat. Romeo Santos","Los Campeones del Pueblo ""The Big Leagues""",49,"Argentina",0.8,0.74,10,-4.52,0,0.0479,0.184,0,0.0558,0.775,90.035,226200,4,"2018-12-14"
"853","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",50,"Argentina",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"854","Otro Trago",94,"Sech","Sech feat. Darell","Sueños",1,"Venezuela",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"855","Soltera - Remix",92,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",2,"Venezuela",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"856","Que Mas Pues - Remix",86,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",3,"Venezuela",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"857","Pa Mí - Remix",87,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",4,"Venezuela",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"858","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",5,"Venezuela",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"859","Tal Vez",73,"Paulo Londra","Paulo Londra","Homerun",6,"Venezuela",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"860","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",7,"Venezuela",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"861","Destino",60,"Greeicy","Greeicy feat. Nacho","Baila",8,"Venezuela",0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,180480,4,"2019-05-17"
"862","La Boca",80,"Mau y Ricky","Mau y Ricky feat. Camilo","Para Aventuras y Curiosidades",9,"Venezuela",0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,206279,4,"2019-05-03"
"863","11 PM",85,"Maluma","Maluma","11:11",10,"Venezuela",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"864","Solita",78,"Sech","Sech feat. Farruko feat. Zion & Lennox","Sueños",11,"Venezuela",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,4,"2019-04-19"
"865","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",12,"Venezuela",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"866","Esclavo de Tus Besos",87,"Manuel Turizo","Manuel Turizo feat. Ozuna","Esclavo de Tus Besos",13,"Venezuela",0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,"2019-02-15"
"867","HP",75,"Maluma","Maluma","11:11",14,"Venezuela",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"868","Cuaderno",81,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",15,"Venezuela",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"869","Con Altura",90,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",16,"Venezuela",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"870","Te Vi",88,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",17,"Venezuela",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"871","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",18,"Venezuela",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"872","Si Se Da",86,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",19,"Venezuela",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"873","Desconocidos",71,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",20,"Venezuela",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"874","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",21,"Venezuela",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"875","Secreto",90,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",22,"Venezuela",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"876","Adan y Eva",68,"Paulo Londra","Paulo Londra","Homerun",23,"Venezuela",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"877","Pa Olvidarte (feat. Manuel Turizo) - Remix",83,"ChocQuibTown","ChocQuibTown feat. Zion & Lennox feat. Farruko feat. Manuel Turizo","Pa Olvidarte (feat. Manuel Turizo) [Remix]",24,"Venezuela",0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418,4,"2019-02-01"
"878","Contra La Pared",86,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",25,"Venezuela",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"879","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",26,"Venezuela",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"880","Baila Baila Baila - Remix",86,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",27,"Venezuela",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"881","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",28,"Venezuela",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"882","Presiento",68,"Morat","Morat feat. Aitana","Balas Perdidas (Edición Especial)",29,"Venezuela",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380,4,"2018-10-25"
"883","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",30,"Venezuela",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"884","I Don't Care (with Justin Bieber)",98,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",31,"Venezuela",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"885","Amanece",87,"Anuel Aa","Anuel Aa feat. Haze","Amanece",32,"Venezuela",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"886","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",33,"Venezuela",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"887","Créeme",70,"Karol G","Karol G feat. Maluma","OCEAN",34,"Venezuela",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"888","Sígueme - Remix",60,"Feid","Feid feat. Sech","19",35,"Venezuela",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"889","Qué Más Pues",76,"Sech","Sech feat. Justin Quiles","The Sensation",36,"Venezuela",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"890","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",37,"Venezuela",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"891","Sola",78,"Manuel Turizo","Manuel Turizo","Sola",38,"Venezuela",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"892","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",39,"Venezuela",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"893","Baby",82,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",40,"Venezuela",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"894","No Me Conoce - Remix",65,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",41,"Venezuela",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"895","Punto G",72,"Karol G","Karol G","OCEAN",42,"Venezuela",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"896","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",43,"Venezuela",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"897","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)",70,"Paulo Londra","Paulo Londra feat. Ghetto feat. Justin Quiles","Homerun",44,"Venezuela",0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,268794,4,"2019-05-23"
"898","Guayo",78,"Zion & Lennox","Zion & Lennox feat. Anuel Aa feat. Haze","Guayo",45,"Venezuela",0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,222302,4,"2019-05-17"
"899","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",46,"Venezuela",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
"900","Déjame Ir",69,"Andrés Cepeda","Andrés Cepeda feat. Morat","Déjame Ir",47,"Venezuela",0.3,0.783,2,-1.943,1,0.0421,0.394,0,0.111,0.34,158.822,232743,4,"2019-04-26"
"901","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",48,"Venezuela",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"902","Reggaeton",83,"J Balvin","J Balvin","Reggaeton",49,"Venezuela",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"903","En Cero",72,"Yandel","Yandel feat. Sebastian Yatra feat. Manuel Turizo","En Cero",50,"Venezuela",0.733,0.782,9,-4.788,1,0.0386,0.156,0,0.286,0.634,93.021,223587,4,"2019-05-24"
"904","Otro Trago",94,"Sech","Sech feat. Darell","Sueños",51,"Venezuela",0.747,0.7,0,-4.669,1,0.341,0.136,0.000167,0.11,0.62,176.036,225933,4,"2019-04-19"
"905","Soltera - Remix",92,"Lunay","Lunay feat. Daddy Yankee feat. Bad Bunny","Soltera (Remix)",52,"Venezuela",0.795,0.783,5,-4.271,1,0.0432,0.361,0,0.437,0.8,92.016,266087,4,"2019-05-10"
"906","Que Mas Pues - Remix",86,"Sech","Sech feat. Justin Quiles feat. Maluma feat. Nicky Jam feat. Farruko feat. Dalex feat. Lenny Tavárez","Sueños",53,"Venezuela",0.648,0.661,11,-5.027,1,0.195,0.121,2.33e-06,0.12,0.813,113.363,305962,5,"2019-04-19"
"907","Pa Mí - Remix",87,"Dalex","Dalex feat. Rafa Pabön feat. Khea feat. Sech feat. Feid feat. Cazzu feat. Lenny Tavárez","Climaxxx",54,"Venezuela",0.688,0.62,11,-8.029,0,0.22,0.753,5.27e-06,0.158,0.727,170.018,360960,4,"2019-05-10"
"908","Te Robaré",91,"Nicky Jam","Nicky Jam feat. Ozuna","Te Robaré",55,"Venezuela",0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-05,0.0813,0.797,175.997,201818,4,"2019-03-22"
"909","Tal Vez",73,"Paulo Londra","Paulo Londra","Homerun",56,"Venezuela",0.855,0.649,8,-2.443,1,0.151,0.25,0,0.0801,0.741,161.986,263899,4,"2019-05-23"
"910","Verte Ir",91,"DJ Luian","DJ Luian feat. Mambo Kingz feat. Anuel Aa feat. Nicky Jam feat. Darell feat. Brytiago","Verte Ir",57,"Venezuela",0.857,0.647,11,-4.152,0,0.0984,0.391,1.2e-06,0.0842,0.553,95.982,267500,4,"2019-03-28"
"911","Destino",60,"Greeicy","Greeicy feat. Nacho","Baila",58,"Venezuela",0.701,0.767,0,-3.055,1,0.0746,0.0135,7.29e-06,0.0612,0.695,188.085,180480,4,"2019-05-17"
"912","La Boca",80,"Mau y Ricky","Mau y Ricky feat. Camilo","Para Aventuras y Curiosidades",59,"Venezuela",0.618,0.795,2,-1.8,1,0.113,0.0655,0,0.309,0.76,185.901,206279,4,"2019-05-03"
"913","11 PM",85,"Maluma","Maluma","11:11",60,"Venezuela",0.777,0.712,10,-4.84,1,0.277,0.217,0,0.091,0.68,95.692,175733,4,"2019-05-17"
"914","Solita",78,"Sech","Sech feat. Farruko feat. Zion & Lennox","Sueños",61,"Venezuela",0.679,0.831,2,-1.866,1,0.109,0.159,1.1e-06,0.097,0.88,88.792,219520,4,"2019-04-19"
"915","Con Calma",95,"Daddy Yankee","Daddy Yankee feat. Snow","Con Calma",62,"Venezuela",0.737,0.86,8,-2.652,0,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227,4,"2019-01-24"
"916","Esclavo de Tus Besos",87,"Manuel Turizo","Manuel Turizo feat. Ozuna","Esclavo de Tus Besos",63,"Venezuela",0.805,0.671,5,-5.316,1,0.111,0.113,0,0.278,0.522,90.979,219302,4,"2019-02-15"
"917","HP",75,"Maluma","Maluma","11:11",64,"Venezuela",0.837,0.791,4,-3.157,0,0.0773,0.252,1.14e-06,0.188,0.618,91.98,184436,4,"2019-05-17"
"918","Cuaderno",81,"Dalex","Dalex feat. Nicky Jam feat. Justin Quiles feat. Sech feat. Lenny Tavárez feat. Feid feat. Rafa Pabön","Climaxxx",65,"Venezuela",0.681,0.648,1,-5.021,0,0.38,0.524,0,0.104,0.687,172.019,286507,4,"2019-05-10"
"919","Con Altura",90,"ROSALÍA","ROSALÍA feat. J Balvin feat. El Guincho","Con Altura",66,"Venezuela",0.882,0.689,6,-4.027,1,0.124,0.39,0.00325,0.0501,0.746,97.963,161627,4,"2019-03-28"
"920","Te Vi",88,"Piso 21","Piso 21 feat. Micro Tdh","Te Vi",67,"Venezuela",0.877,0.777,1,-4.246,1,0.117,0.0446,3.46e-05,0.0863,0.706,102.02,231848,4,"2018-12-14"
"921","Calma - Remix",91,"Pedro Capó","Pedro Capó feat. Farruko","Calma (Remix)",68,"Venezuela",0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200,4,"2018-10-05"
"922","Si Se Da",86,"Myke Towers","Myke Towers feat. Farruko","Si Se Da",69,"Venezuela",0.83,0.71,11,-5.523,0,0.326,0.374,0,0.0877,0.703,93.977,237013,4,"2019-02-26"
"923","Desconocidos",71,"Mau y Ricky","Mau y Ricky feat. Manuel Turizo feat. Camilo","Para Aventuras y Curiosidades",70,"Venezuela",0.719,0.753,7,-4.891,1,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564,4,"2019-05-03"
"924","Un Año",74,"Sebastian Yatra","Sebastian Yatra feat. Reik","FANTASÍA",71,"Venezuela",0.773,0.378,1,-7.062,0,0.0531,0.14,0,0.133,0.513,94.946,163813,4,"2019-04-12"
"925","Secreto",90,"Anuel Aa","Anuel Aa feat. Karol G","Secreto",72,"Venezuela",0.807,0.803,11,-4.156,1,0.126,0.602,0.00853,0.136,0.706,91.987,258800,4,"2019-01-15"
"926","Adan y Eva",68,"Paulo Londra","Paulo Londra","Homerun",73,"Venezuela",0.767,0.709,1,-4.47,1,0.336,0.323,0,0.0745,0.72,171.993,256972,4,"2019-05-23"
"927","Pa Olvidarte (feat. Manuel Turizo) - Remix",83,"ChocQuibTown","ChocQuibTown feat. Zion & Lennox feat. Farruko feat. Manuel Turizo","Pa Olvidarte (feat. Manuel Turizo) [Remix]",74,"Venezuela",0.724,0.791,7,-5.411,1,0.169,0.0441,6.55e-06,0.239,0.856,176.011,256418,4,"2019-02-01"
"928","Contra La Pared",86,"Sean Paul","Sean Paul feat. J Balvin","Contra La Pared",75,"Venezuela",0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681,4,"2019-03-14"
"929","No Te Vayas",77,"Camilo","Camilo","No Te Vayas",76,"Venezuela",0.766,0.721,6,-4.46,0,0.0738,0.0527,0,0.128,0.81,92.001,201227,4,"2019-03-29"
"930","Baila Baila Baila - Remix",86,"Ozuna","Ozuna feat. Daddy Yankee feat. J Balvin feat. Farruko feat. Anuel Aa","Baila Baila Baila (Remix) [feat. Farruko, Anuel Aa]",77,"Venezuela",0.785,0.572,2,-7.504,1,0.123,0.0598,0,0.218,0.49,100.016,235284,4,"2019-04-25"
"931","Déjate Querer",83,"Lalo Ebratt","Lalo Ebratt feat. Sebastian Yatra feat. Yera feat. Trapical Minds","Déjate Querer",78,"Venezuela",0.755,0.792,6,-4.238,1,0.0484,0.028,0,0.0754,0.844,106.014,202824,4,"2019-02-28"
"932","Presiento",68,"Morat","Morat feat. Aitana","Balas Perdidas (Edición Especial)",79,"Venezuela",0.711,0.727,2,-3.15,1,0.162,0.168,0,0.296,0.465,180.039,174380,4,"2018-10-25"
"933","bad guy",100,"Billie Eilish","Billie Eilish","WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",80,"Venezuela",0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,194088,4,"2019-03-29"
"934","I Don't Care (with Justin Bieber)",98,"Ed Sheeran","Ed Sheeran feat. Justin Bieber","I Don't Care (with Justin Bieber)",81,"Venezuela",0.798,0.675,6,-5.041,1,0.0442,0.0912,0,0.0894,0.842,101.956,219947,4,"2019-05-10"
"935","Amanece",87,"Anuel Aa","Anuel Aa feat. Haze","Amanece",82,"Venezuela",0.79,0.631,8,-5.549,0,0.0425,0.437,0,0.158,0.889,94.039,190005,4,"2018-12-14"
"936","Ella Quiere Beber - Remix",86,"Anuel Aa","Anuel Aa feat. Romeo Santos","Ella Quiere Beber (Remix)",83,"Venezuela",0.75,0.665,8,-3.083,1,0.124,0.265,0,0.0515,0.697,95.239,219357,4,"2018-11-02"
"937","Créeme",70,"Karol G","Karol G feat. Maluma","OCEAN",84,"Venezuela",0.715,0.874,6,-3.576,1,0.0548,0.126,0.000162,0.105,0.652,96.995,214293,4,"2019-05-03"
"938","Sígueme - Remix",60,"Feid","Feid feat. Sech","19",85,"Venezuela",0.685,0.515,1,-5.662,0,0.241,0.62,6.44e-05,0.107,0.664,86.492,201813,4,"2019-05-17"
"939","Qué Más Pues",76,"Sech","Sech feat. Justin Quiles","The Sensation",86,"Venezuela",0.563,0.565,8,-5.514,0,0.376,0.065,0.000169,0.0855,0.818,169.841,203667,4,"2018-12-06"
"940","Cristina",73,"Sebastian Yatra","Sebastian Yatra","FANTASÍA",87,"Venezuela",0.411,0.508,5,-4.342,1,0.0557,0.29,0,0.123,0.668,81.96,201627,3,"2019-04-12"
"941","Sola",78,"Manuel Turizo","Manuel Turizo","Sola",88,"Venezuela",0.704,0.706,11,-5.233,0,0.111,0.483,0,0.0965,0.856,92.965,195044,4,"2018-11-09"
"942","Miss Lonely - Dimelo Flow Remix",75,"Sech","Sech feat. Justin Quiles feat. De La Ghetto feat. Dimelo Flow","Sueños",89,"Venezuela",0.669,0.711,0,-5.461,1,0.156,0.176,0,0.024,0.717,81.921,240366,4,"2019-04-19"
"943","Baby",82,"Amenazzy","Amenazzy feat. Nicky Jam feat. Farruko","Baby",90,"Venezuela",0.7,0.71,11,-4.835,1,0.0532,0.327,0,0.129,0.582,167.971,235973,4,"2018-12-21"
"944","No Me Conoce - Remix",65,"Jhay Cortez","Jhay Cortez feat. J Balvin feat. Bad Bunny","Famouz",91,"Venezuela",0.806,0.786,10,-3.831,0,0.0741,0.145,0,0.0935,0.58,91.973,309120,4,"2019-05-24"
"945","Punto G",72,"Karol G","Karol G","OCEAN",92,"Venezuela",0.791,0.746,6,-4.716,1,0.0907,0.00938,0.000117,0.125,0.905,165.994,183160,4,"2019-05-03"
"946","No Es Justo",76,"J Balvin","J Balvin feat. Zion & Lennox","Vibras",93,"Venezuela",0.684,0.811,7,-4.494,1,0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"2018-05-25"
"947","Solo Pienso En Ti (feat. De La Ghetto & Justin Quiles)",70,"Paulo Londra","Paulo Londra feat. Ghetto feat. Justin Quiles","Homerun",94,"Venezuela",0.86,0.697,1,-4.727,1,0.0718,0.102,0,0.159,0.586,129.978,268794,4,"2019-05-23"
"948","Guayo",78,"Zion & Lennox","Zion & Lennox feat. Anuel Aa feat. Haze","Guayo",95,"Venezuela",0.774,0.774,9,-4.19,1,0.0516,0.233,7.76e-05,0.138,0.489,95.998,222302,4,"2019-05-17"
"949","Tiene Novio",74,"Sech","Sech feat. Manuel Turizo","Sueños",96,"Venezuela",0.711,0.716,5,-5.914,1,0.0424,0.146,4.05e-06,0.0542,0.842,92.996,220945,4,"2019-04-19"
"950","Déjame Ir",69,"Andrés Cepeda","Andrés Cepeda feat. Morat","Déjame Ir",97,"Venezuela",0.3,0.783,2,-1.943,1,0.0421,0.394,0,0.111,0.34,158.822,232743,4,"2019-04-26"
"951","MIA (feat. Drake)",88,"Bad Bunny","Bad Bunny feat. Drake","MIA (feat. Drake)",98,"Venezuela",0.817,0.539,6,-6.349,0,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"2018-10-11"
"952","Reggaeton",83,"J Balvin","J Balvin","Reggaeton",99,"Venezuela",0.747,0.74,4,-4.325,0,0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"2018-11-17"
"953","En Cero",72,"Yandel","Yandel feat. Sebastian Yatra feat. Manuel Turizo","En Cero",100,"Venezuela",0.733,0.782,9,-4.788,1,0.0386,0.156,0,0.286,0.634,93.021,223587,4,"2019-05-24"
